target,index,model,tau,prediction,actual,pinball
msci_materials_return,1417,ERNN,0.5,0.0019737035036087036,-0.009684417396783829,0.005829060450196266
msci_materials_return,1417,ERNN,0.9,0.010801583528518677,-0.009684417396783829,0.0020486002322286367
msci_materials_return,1417,ERNN,0.95,0.021561291068792343,-0.009684417396783829,0.0015622854698449373
msci_materials_return,1418,L-ER,0.05,-0.016877027228474617,-0.0188907478004694,0.0019130344735458493
msci_materials_return,1418,L-ER,0.1,-0.011809657327830791,-0.0188907478004694,0.006372981239110231
msci_materials_return,1418,L-ER,0.5,0.0021305494010448456,-0.0188907478004694,0.010510648600757122
msci_materials_return,1418,L-ER,0.9,0.013217619620263577,-0.0188907478004694,0.0032108367886394262
msci_materials_return,1418,L-ER,0.95,0.016818219795823097,-0.0188907478004694,0.0017854484030976892
msci_materials_return,1418,ERNN,0.05,-0.015804916620254517,-0.0188907478004694,0.0029315396677702665
msci_materials_return,1418,ERNN,0.1,-0.013087540864944458,-0.0188907478004694,0.005222886335104704
msci_materials_return,1418,ERNN,0.5,-4.071742296218872e-05,-0.0188907478004694,0.009425015188753605
msci_materials_return,1418,ERNN,0.9,0.01382380723953247,-0.0188907478004694,0.0032714554108679295
msci_materials_return,1418,ERNN,0.95,0.019713178277015686,-0.0188907478004694,0.0019301961874589324
msci_materials_return,1419,L-ER,0.05,-0.019787564873695374,-0.005946047138422728,0.0006920758751221001
msci_materials_return,1419,L-ER,0.1,-0.014874644577503204,-0.005946047138422728,0.0008928597089834511
msci_materials_return,1419,L-ER,0.5,-0.00030519883148372173,-0.005946047138422728,0.0028204242698848248
msci_materials_return,1419,L-ER,0.9,0.01152982097119093,-0.005946047138422728,0.001747586764395237
msci_materials_return,1419,L-ER,0.95,0.01538082305341959,-0.005946047138422728,0.0010663435095921159
msci_materials_return,1419,ERNN,0.05,-0.018784843385219574,-0.005946047138422728,0.0006419398123398423
msci_materials_return,1419,ERNN,0.1,-0.016334563493728638,-0.005946047138422728,0.001038851565681398
msci_materials_return,1419,ERNN,0.5,-0.0023634061217308044,-0.005946047138422728,0.0017913205083459616
msci_materials_return,1419,ERNN,0.9,0.011282667517662048,-0.005946047138422728,0.001722871558740735
msci_materials_return,1419,ERNN,0.95,0.01160078402608633,-0.005946047138422728,0.0008773415465839207
msci_materials_return,1420,L-ER,0.05,-0.016959065571427345,0.0054549239575862885,0.0011206994531676173
msci_materials_return,1420,L-ER,0.1,-0.012880245223641396,0.0054549239575862885,0.0018335169879719615
msci_materials_return,1420,L-ER,0.5,-0.0013426742516458035,0.0054549239575862885,0.003398799104616046
msci_materials_return,1420,L-ER,0.9,0.008758744224905968,0.0054549239575862885,0.0003303820267319679
msci_materials_return,1420,L-ER,0.95,0.015458310954272747,0.0054549239575862885,0.0005001693498343229
msci_materials_return,1420,ERNN,0.05,-0.016301250085234642,0.0054549239575862885,0.0010878087487071753
msci_materials_return,1420,ERNN,0.1,-0.011737833730876446,0.0054549239575862885,0.0017192758386954665
msci_materials_return,1420,ERNN,0.5,-0.0008706450462341309,0.0054549239575862885,0.0031627845019102097
msci_materials_return,1420,ERNN,0.9,0.012218549847602844,0.0054549239575862885,0.0006763626006431878
msci_materials_return,1420,ERNN,0.95,0.016487568616867065,0.0054549239575862885,0.0005516322562471032
msci_materials_return,1421,L-ER,0.05,-0.012770338915288448,0.0003365364973433316,0.0006553437560796738
msci_materials_return,1421,L-ER,0.1,-0.008518760092556477,0.0003365364973433316,0.0008855296182446182
msci_materials_return,1421,L-ER,0.5,0.0015845641028136015,0.0003365364973433316,0.0006240138318389654
msci_materials_return,1421,L-ER,0.9,0.012760716490447521,0.0003365364973433316,0.0012424180749803782
msci_materials_return,1421,L-ER,0.95,0.018094561994075775,0.0003365364973433316,0.0008879012311808765
msci_materials_return,1421,ERNN,0.05,-0.016250314190983772,0.0003365364973433316,0.0008293425780721009
msci_materials_return,1421,ERNN,0.1,-0.0068771978840231895,0.0003365364973433316,0.0007213734788820148
msci_materials_return,1421,ERNN,0.5,0.003010675311088562,0.0003365364973433316,0.0013370694359764457
msci_materials_return,1421,ERNN,0.9,0.011958882212638855,0.0003365364973433316,0.0011622345773503184
msci_materials_return,1421,ERNN,0.95,0.015204209834337234,0.0003365364973433316,0.0007433837163262069
msci_materials_return,1422,L-ER,0.05,-0.013021530583500862,-0.01138974167406559,8.158944547176361e-05
msci_materials_return,1422,L-ER,0.1,-0.009010914713144302,-0.01138974167406559,0.0021409441251307726
msci_materials_return,1422,L-ER,0.5,0.0015119329327717423,-0.01138974167406559,0.006450837478041649
msci_materials_return,1422,L-ER,0.9,0.012391045689582825,-0.01138974167406559,0.0023780788760632277
msci_materials_return,1422,L-ER,0.95,0.01784282550215721,-0.01138974167406559,0.00146162835881114
msci_materials_return,1422,ERNN,0.05,-0.013667246326804161,-0.01138974167406559,0.00011387523409212008
msci_materials_return,1422,ERNN,0.1,-0.008847168646752834,-0.01138974167406559,0.0022883156780153513
msci_materials_return,1422,ERNN,0.5,0.0034839510917663574,-0.01138974167406559,0.007436846382915974
msci_materials_return,1422,ERNN,0.9,0.01252351701259613,-0.01138974167406559,0.0023913260083645582
msci_materials_return,1422,ERNN,0.95,0.015539199113845825,-0.01138974167406559,0.0013464470393955708
msci_materials_return,1423,L-ER,0.05,-0.015440265648066998,0.0009714734042063355,0.0008205869235098362
msci_materials_return,1423,L-ER,0.1,-0.01182458084076643,0.0009714734042063355,0.0012796054361388087
msci_materials_return,1423,L-ER,0.5,-0.0013375487178564072,0.0009714734042063355,0.0011545110028237104
msci_materials_return,1423,L-ER,0.9,0.008520958013832569,0.0009714734042063355,0.0007549484726041555
msci_materials_return,1423,L-ER,0.95,0.014534156769514084,0.0009714734042063355,0.0006781341508030891
msci_materials_return,1423,ERNN,0.05,-0.013841478154063225,0.0009714734042063355,0.0007406476070173085
msci_materials_return,1423,ERNN,0.1,-0.011247961781919003,0.0009714734042063355,0.001221943530254066
msci_materials_return,1423,ERNN,0.5,-0.000540509819984436,0.0009714734042063355,0.0007559916120953858
msci_materials_return,1423,ERNN,0.9,0.008044689893722534,0.0009714734042063355,0.0007073216838762164
msci_materials_return,1423,ERNN,0.95,0.013758566230535507,0.0009714734042063355,0.0006393546354956925
msci_materials_return,1424,L-ER,0.05,-0.014546466059982777,0.002997338306158781,0.0008771902066655457
msci_materials_return,1424,L-ER,0.1,-0.010910849086940289,0.002997338306158781,0.001390818739309907
msci_materials_return,1424,L-ER,0.5,-0.0012160245096310973,0.002997338306158781,0.0021066814661026
msci_materials_return,1424,L-ER,0.9,0.00881474930793047,0.002997338306158781,0.0005817411001771688
msci_materials_return,1424,L-ER,0.95,0.012498429045081139,0.002997338306158781,0.0004750545194838196
msci_materials_return,1424,ERNN,0.05,-0.014508461579680443,0.002997338306158781,0.0008752900175750256
msci_materials_return,1424,ERNN,0.1,-0.011760256253182888,0.002997338306158781,0.0014757594326511025
msci_materials_return,1424,ERNN,0.5,-0.0004972368478775024,0.002997338306158781,0.0017472875770181417
msci_materials_return,1424,ERNN,0.9,0.009442359209060669,0.002997338306158781,0.0006445021135732532
msci_materials_return,1424,ERNN,0.95,0.01221587136387825,0.002997338306158781,0.00046092664706520736
msci_materials_return,1425,L-ER,0.05,-0.012696145102381706,-0.007476412691175938,0.00026098662056028843
msci_materials_return,1425,L-ER,0.1,-0.008545879274606705,-0.007476412691175938,0.00010694665979826823
msci_materials_return,1425,L-ER,0.5,0.0022415537387132645,-0.007476412691175938,0.004858983214944601
msci_materials_return,1425,L-ER,0.9,0.014462869614362717,-0.007476412691175938,0.0021939282305538654
msci_materials_return,1425,L-ER,0.95,0.01876351237297058,-0.007476412691175938,0.001311996253207326
msci_materials_return,1425,ERNN,0.05,-0.015157187357544899,-0.007476412691175938,0.00038403875078074634
msci_materials_return,1425,ERNN,0.1,-0.00955870095640421,-0.007476412691175938,0.00020822882652282715
msci_materials_return,1425,ERNN,0.5,0.004223912954330444,-0.007476412691175938,0.005850162822753191
msci_materials_return,1425,ERNN,0.9,0.01378573477268219,-0.007476412691175938,0.0021262147929519415
msci_materials_return,1425,ERNN,0.95,0.017123527824878693,-0.007476412691175938,0.0012299970258027315
msci_materials_return,1426,L-ER,0.05,-0.01194649375975132,-0.008317366242408752,0.00018145637295674533
msci_materials_return,1426,L-ER,0.1,-0.009126316756010056,-0.008317366242408752,8.089504990493879e-05
msci_materials_return,1426,L-ER,0.5,0.00023028376745060086,-0.008317366242408752,0.004273824859410524
msci_materials_return,1426,L-ER,0.9,0.011316590011119843,-0.008317366242408752,0.0019633956253528595
msci_materials_return,1426,L-ER,0.95,0.015322048217058182,-0.008317366242408752,0.0011819706996902823
msci_materials_return,1426,ERNN,0.05,-0.015012463554739952,-0.008317366242408752,0.00033475487725809216
msci_materials_return,1426,ERNN,0.1,-0.011462162248790264,-0.008317366242408752,0.00031447960645891726
msci_materials_return,1426,ERNN,0.5,0.002478361129760742,-0.008317366242408752,0.005397863686084747
msci_materials_return,1426,ERNN,0.9,0.010178938508033752,-0.008317366242408752,0.0018496304983273149
msci_materials_return,1426,ERNN,0.95,0.014525540173053741,-0.008317366242408752,0.0011421453673392534
msci_materials_return,1427,L-ER,0.05,-0.01742500439286232,-0.01316977571696043,0.00021276144252624363
msci_materials_return,1427,L-ER,0.1,-0.01286589540541172,-0.01316977571696043,0.0002734922745730728
msci_materials_return,1427,L-ER,0.5,-0.0015436303801834583,-0.01316977571696043,0.005813072435557842
msci_materials_return,1427,L-ER,0.9,0.00926925614476204,-0.01316977571696043,0.0022439032327383757
msci_materials_return,1427,L-ER,0.95,0.013298511505126953,-0.01316977571696043,0.0013234143843874335
msci_materials_return,1427,ERNN,0.05,-0.017434386536478996,-0.01316977571696043,0.00021323053806554526
msci_materials_return,1427,ERNN,0.1,-0.013789038173854351,-0.01316977571696043,6.192625005496666e-05
msci_materials_return,1427,ERNN,0.5,0.0004670470952987671,-0.01316977571696043,0.006818411406129599
msci_materials_return,1427,ERNN,0.9,0.009581014513969421,-0.01316977571696043,0.002275079255923629
msci_materials_return,1427,ERNN,0.95,0.011615816503763199,-0.01316977571696043,0.0012392796343192458
msci_materials_return,1428,L-ER,0.05,-0.01669582724571228,-0.009796365164220333,0.00034497311571612954
msci_materials_return,1428,L-ER,0.1,-0.01204010471701622,-0.009796365164220333,0.00022437395818997175
msci_materials_return,1428,L-ER,0.5,-0.000351075257640332,-0.009796365164220333,0.004722645040601492
msci_materials_return,1428,L-ER,0.9,0.010464727878570557,-0.009796365164220333,0.002026109490543604
msci_materials_return,1428,L-ER,0.95,0.01572474278509617,-0.009796365164220333,0.0012760553508996964
msci_materials_return,1428,ERNN,0.05,-0.019183287397027016,-0.009796365164220333,0.0004693461232818663
msci_materials_return,1428,ERNN,0.1,-0.014983485452830791,-0.009796365164220333,0.000518712040502578
msci_materials_return,1428,ERNN,0.5,0.002834811806678772,-0.009796365164220333,0.0063155884854495525
msci_materials_return,1428,ERNN,0.9,0.010751426219940186,-0.009796365164220333,0.002054779324680567
msci_materials_return,1428,ERNN,0.95,0.013850212097167969,-0.009796365164220333,0.0011823289096355438
msci_materials_return,1429,L-ER,0.05,-0.019169026985764503,-0.003259294666349888,0.0007954865577630699
msci_materials_return,1429,L-ER,0.1,-0.014268394559621811,-0.003259294666349888,0.0011009100126102567
msci_materials_return,1429,L-ER,0.5,-0.0015230161370709538,-0.003259294666349888,0.000868139264639467
msci_materials_return,1429,L-ER,0.9,0.008660227060317993,-0.003259294666349888,0.0011919521493837237
msci_materials_return,1429,L-ER,0.95,0.01363455131649971,-0.003259294666349888,0.0008446922875009477
msci_materials_return,1429,ERNN,0.05,-0.01842992566525936,-0.003259294666349888,0.0007585315615870059
msci_materials_return,1429,ERNN,0.1,-0.01302175410091877,-0.003259294666349888,0.0009762459667399526
msci_materials_return,1429,ERNN,0.5,0.0006107091903686523,-0.003259294666349888,0.00193500192835927
msci_materials_return,1429,ERNN,0.9,0.010862931609153748,-0.003259294666349888,0.0014122226275503635
msci_materials_return,1429,ERNN,0.95,0.014662165194749832,-0.003259294666349888,0.0008960729464888573
msci_materials_return,1430,L-ER,0.05,-0.015821993350982666,-0.003631100058555603,0.0006095446879044175
msci_materials_return,1430,L-ER,0.1,-0.011849622242152691,-0.003631100058555603,0.0008218522416427732
msci_materials_return,1430,L-ER,0.5,-0.0012422231957316399,-0.003631100058555603,0.0011944384314119816
msci_materials_return,1430,L-ER,0.9,0.008520723320543766,-0.003631100058555603,0.0012151823611930013
msci_materials_return,1430,L-ER,0.95,0.012813178822398186,-0.003631100058555603,0.0008222139440476894
msci_materials_return,1430,ERNN,0.05,-0.01736077480018139,-0.003631100058555603,0.0006864837487228215
msci_materials_return,1430,ERNN,0.1,-0.010911572724580765,-0.003631100058555603,0.0007280472782440484
msci_materials_return,1430,ERNN,0.5,0.0011761337518692017,-0.003631100058555603,0.0024036169052124023
msci_materials_return,1430,ERNN,0.9,0.010002657771110535,-0.003631100058555603,0.0013633758062496781
msci_materials_return,1430,ERNN,0.95,0.011577937752008438,-0.003631100058555603,0.0007604518905282021
msci_materials_return,1431,L-ER,0.05,-0.016561226919293404,-0.00030052303918637335,0.0008130352362059057
msci_materials_return,1431,L-ER,0.1,-0.0121713662520051,-0.00030052303918637335,0.0011870843591168523
msci_materials_return,1431,L-ER,0.5,-0.0006972263217903674,-0.00030052303918637335,0.000198351641301997
msci_materials_return,1431,L-ER,0.9,0.010894816368818283,-0.00030052303918637335,0.001119533902965486
msci_materials_return,1431,L-ER,0.95,0.016056066378951073,-0.00030052303918637335,0.0008178294519893825
msci_materials_return,1431,ERNN,0.05,-0.016790000721812248,-0.00030052303918637335,0.0008244739146903157
msci_materials_return,1431,ERNN,0.1,-0.010074345394968987,-0.00030052303918637335,0.0009773822966963053
msci_materials_return,1431,ERNN,0.5,0.0030426234006881714,-0.00030052303918637335,0.001671573263593018
msci_materials_return,1431,ERNN,0.9,0.01154501736164093,-0.00030052303918637335,0.0011845540720969439
msci_materials_return,1431,ERNN,0.95,0.014908723533153534,-0.00030052303918637335,0.0007604623096995056
msci_materials_return,1432,L-ER,0.05,-0.015614504925906658,0.003574840724468231,0.000959467317443341
msci_materials_return,1432,L-ER,0.1,-0.011230193078517914,0.003574840724468231,0.0014805033570155501
msci_materials_return,1432,L-ER,0.5,0.00018360198009759188,0.003574840724468231,0.0016956194303929806
msci_materials_return,1432,L-ER,0.9,0.010984311811625957,0.003574840724468231,0.0007409471436403692
msci_materials_return,1432,L-ER,0.95,0.01685936003923416,0.003574840724468231,0.0006642259540967643
msci_materials_return,1432,ERNN,0.05,-0.014770528301596642,0.003574840724468231,0.0009172684513032436
msci_materials_return,1432,ERNN,0.1,-0.009744209237396717,0.003574840724468231,0.0013319050194695592
msci_materials_return,1432,ERNN,0.5,0.001793697476387024,0.003574840724468231,0.0008905716240406036
msci_materials_return,1432,ERNN,0.9,0.01208062469959259,0.003574840724468231,0.0008505784207955003
msci_materials_return,1432,ERNN,0.95,0.01564033329486847,0.003574840724468231,0.0006032746168784797
msci_materials_return,1433,L-ER,0.05,-0.013412706553936005,0.0064216791652143,0.0009917193092405796
msci_materials_return,1433,L-ER,0.1,-0.00934983603656292,0.0064216791652143,0.001577151590026915
msci_materials_return,1433,L-ER,0.5,0.0013180018868297338,0.0064216791652143,0.002551838755607605
msci_materials_return,1433,L-ER,0.9,0.010814343579113483,0.0064216791652143,0.00043926644138991833
msci_materials_return,1433,L-ER,0.95,0.014532185159623623,0.0064216791652143,0.0004055253230035305
msci_materials_return,1433,ERNN,0.05,-0.014035595580935478,0.0064216791652143,0.0010228637838736176
msci_materials_return,1433,ERNN,0.1,-0.008968931622803211,0.0064216791652143,0.0015390610788017511
msci_materials_return,1433,ERNN,0.5,0.001902073621749878,0.0064216791652143,0.002259802771732211
msci_materials_return,1433,ERNN,0.9,0.01116470992565155,0.0064216791652143,0.0004743030876852572
msci_materials_return,1433,ERNN,0.95,0.012432418763637543,0.0064216791652143,0.00030053697992116213
msci_materials_return,1434,L-ER,0.05,-0.01419089175760746,-0.004829884972423315,0.00046805033343844116
msci_materials_return,1434,L-ER,0.1,-0.009382331743836403,-0.004829884972423315,0.0004552446771413088
msci_materials_return,1434,L-ER,0.5,0.000895968871191144,-0.004829884972423315,0.0028629270382225513
msci_materials_return,1434,L-ER,0.9,0.009998520836234093,-0.004829884972423315,0.0014828406274318695
msci_materials_return,1434,L-ER,0.95,0.013120744377374649,-0.004829884972423315,0.0008975315140560269
msci_materials_return,1434,ERNN,0.05,-0.01523108221590519,-0.004829884972423315,0.0005200598388910294
msci_materials_return,1434,ERNN,0.1,-0.008829004131257534,-0.004829884972423315,0.000399911921704188
msci_materials_return,1434,ERNN,0.5,0.0021817386150360107,-0.004829884972423315,0.003505811793729663
msci_materials_return,1434,ERNN,0.9,0.00869053602218628,-0.004829884972423315,0.001352042192593217
msci_materials_return,1434,ERNN,0.95,0.010660745203495026,-0.004829884972423315,0.000774531567003578
msci_materials_return,1435,L-ER,0.05,-0.017759457230567932,-0.0054960353299975395,0.0006131710833869874
msci_materials_return,1435,L-ER,0.1,-0.012388668023049831,-0.0054960353299975395,0.0006892632809467614
msci_materials_return,1435,L-ER,0.5,-0.0004432210698723793,-0.0054960353299975395,0.00252640713006258
msci_materials_return,1435,L-ER,0.9,0.00948048010468483,-0.0054960353299975395,0.0014976515667513013
msci_materials_return,1435,L-ER,0.95,0.014301259070634842,-0.0054960353299975395,0.0009898648131638765
msci_materials_return,1435,ERNN,0.05,-0.015048163011670113,-0.0054960353299975395,0.00047760640154592693
msci_materials_return,1435,ERNN,0.1,-0.01248644944280386,-0.0054960353299975395,0.000699041411280632
msci_materials_return,1435,ERNN,0.5,0.0020346343517303467,-0.0054960353299975395,0.003765334840863943
msci_materials_return,1435,ERNN,0.9,0.009437203407287598,-0.0054960353299975395,0.0014933239435777068
msci_materials_return,1435,ERNN,0.95,0.01382599025964737,-0.0054960353299975395,0.0009661013609729707
msci_materials_return,1436,L-ER,0.05,-0.01880927011370659,0.01006629690527916,0.0014437783975154161
msci_materials_return,1436,L-ER,0.1,-0.013833077624440193,0.01006629690527916,0.0023899374064058065
msci_materials_return,1436,L-ER,0.5,-0.0015919107245281339,0.01006629690527916,0.005829103756695986
msci_materials_return,1436,L-ER,0.9,0.008550469763576984,0.01006629690527916,0.001364244380965829
msci_materials_return,1436,L-ER,0.95,0.013979783281683922,0.01006629690527916,0.00019567432173062116
msci_materials_return,1436,ERNN,0.05,-0.01407485269010067,0.01006629690527916,0.0012070575030520558
msci_materials_return,1436,ERNN,0.1,-0.011403892189264297,0.01006629690527916,0.0021470189094543457
msci_materials_return,1436,ERNN,0.5,-0.002742394804954529,0.01006629690527916,0.006404345855116844
msci_materials_return,1436,ERNN,0.9,0.009053468704223633,0.01006629690527916,0.0009115453576669097
msci_materials_return,1436,ERNN,0.95,0.01520063728094101,0.01006629690527916,0.0002567170304246247
msci_materials_return,1437,L-ER,0.05,-0.015207630582153797,0.015923788771033287,0.0015565709909424186
msci_materials_return,1437,L-ER,0.1,-0.010521219111979008,0.015923788771033287,0.0026445009279996157
msci_materials_return,1437,L-ER,0.5,0.0010030873818323016,0.015923788771033287,0.007460350636392832
msci_materials_return,1437,L-ER,0.9,0.011721242219209671,0.015923788771033287,0.0037822918966412544
msci_materials_return,1437,L-ER,0.95,0.01559600979089737,0.015923788771033287,0.0003113900311291218
msci_materials_return,1437,ERNN,0.05,-0.01394457183778286,0.015923788771033287,0.001493418007157743
msci_materials_return,1437,ERNN,0.1,-0.00822914857417345,0.015923788771033287,0.002415293827652931
msci_materials_return,1437,ERNN,0.5,0.00011432170867919922,0.015923788771033287,0.007904733531177044
msci_materials_return,1437,ERNN,0.9,0.011758595705032349,0.015923788771033287,0.003748673712834716
msci_materials_return,1437,ERNN,0.95,0.014843035489320755,0.015923788771033287,0.0010267156176269054
msci_materials_return,1438,L-ER,0.05,-0.01095169223845005,0.007498230319470167,0.0009224961395375431
msci_materials_return,1438,L-ER,0.1,-0.006669902242720127,0.007498230319470167,0.001416813232935965
msci_materials_return,1438,L-ER,0.5,0.003349493257701397,0.007498230319470167,0.002074368530884385
msci_materials_return,1438,L-ER,0.9,0.0141676040366292,0.007498230319470167,0.0006669373833574355
msci_materials_return,1438,L-ER,0.95,0.017789723351597786,0.007498230319470167,0.0005145746399648488
msci_materials_return,1438,ERNN,0.05,-0.013007154688239098,0.007498230319470167,0.0010252692736685276
msci_materials_return,1438,ERNN,0.1,-0.00747805368155241,0.007498230319470167,0.0014976284001022577
msci_materials_return,1438,ERNN,0.5,0.002958625555038452,0.007498230319470167,0.0022698023822158575
msci_materials_return,1438,ERNN,0.9,0.01203589141368866,0.007498230319470167,0.00045376611524261534
msci_materials_return,1438,ERNN,0.95,0.015438929200172424,0.007498230319470167,0.0003970349207520485
msci_materials_return,1439,L-ER,0.05,-0.011335499584674835,-0.0010336781851947308,0.000515091058332473
msci_materials_return,1439,L-ER,0.1,-0.0074846744537353516,-0.0010336781851947308,0.0006450996152125299
msci_materials_return,1439,L-ER,0.5,0.0019111511064693332,-0.0010336781851947308,0.0014724147040396929
msci_materials_return,1439,L-ER,0.9,0.011617571115493774,-0.0010336781851947308,0.0012651249999180436
msci_materials_return,1439,L-ER,0.95,0.0146474689245224,-0.0010336781851947308,0.0007840573671273887
msci_materials_return,1439,ERNN,0.05,-0.011163109913468361,-0.0010336781851947308,0.000506471551489085
msci_materials_return,1439,ERNN,0.1,-0.008466232568025589,-0.0010336781851947308,0.0007432554266415536
msci_materials_return,1439,ERNN,0.5,0.0025014132261276245,-0.0010336781851947308,0.0017675457056611776
msci_materials_return,1439,ERNN,0.9,0.009530559182167053,-0.0010336781851947308,0.0010564237600192428
msci_materials_return,1439,ERNN,0.95,0.013642027974128723,-0.0010336781851947308,0.0007337853312492371
msci_materials_return,1440,L-ER,0.05,-0.015043294988572598,0.004470548126846552,0.0009756921790540218
msci_materials_return,1440,L-ER,0.1,-0.010457940399646759,0.004470548126846552,0.001492848852649331
msci_materials_return,1440,L-ER,0.5,-0.000376481213606894,0.004470548126846552,0.002423514612019062
msci_materials_return,1440,L-ER,0.9,0.009451737627387047,0.004470548126846552,0.000498118984978646
msci_materials_return,1440,L-ER,0.95,0.012618308886885643,0.004470548126846552,0.00040738805546425283
msci_materials_return,1440,ERNN,0.05,-0.014160310849547386,0.004470548126846552,0.0009315429488196969
msci_materials_return,1440,ERNN,0.1,-0.01157402340322733,0.004470548126846552,0.00160445726942271
msci_materials_return,1440,ERNN,0.5,-0.0011284202337265015,0.004470548126846552,0.0027994841802865267
msci_materials_return,1440,ERNN,0.9,0.007587984204292297,0.004470548126846552,0.00031174361356534064
msci_materials_return,1440,ERNN,0.95,0.011159628629684448,0.004470548126846552,0.0003344540309626609
msci_materials_return,1441,L-ER,0.05,-0.0148344486951828,0.002764380071312189,0.0008799414499662817
msci_materials_return,1441,L-ER,0.1,-0.010685951448976994,0.002764380071312189,0.0013450331753119826
msci_materials_return,1441,L-ER,0.5,-0.00010200159158557653,0.002764380071312189,0.0014331908896565437
msci_materials_return,1441,L-ER,0.9,0.010700572282075882,0.002764380071312189,0.0007936192560009658
msci_materials_return,1441,L-ER,0.95,0.013428275473415852,0.002764380071312189,0.0005331947468221188
msci_materials_return,1441,ERNN,0.05,-0.013177985325455666,0.002764380071312189,0.0007971182349137962
msci_materials_return,1441,ERNN,0.1,-0.011197884567081928,0.002764380071312189,0.0013962265802547336
msci_materials_return,1441,ERNN,0.5,0.0017294734716415405,0.002764380071312189,0.0005174532998353243
msci_materials_return,1441,ERNN,0.9,0.010131418704986572,0.002764380071312189,0.0007367038633674383
msci_materials_return,1441,ERNN,0.95,0.01580759510397911,0.002764380071312189,0.0006521607865579426
msci_materials_return,1442,L-ER,0.05,-0.01586191914975643,-0.016892781481146812,0.0009793192148208618
msci_materials_return,1442,L-ER,0.1,-0.010576944798231125,-0.016892781481146812,0.005684252828359604
msci_materials_return,1442,L-ER,0.5,0.0014508622698485851,-0.016892781481146812,0.009171822108328342
msci_materials_return,1442,L-ER,0.9,0.013997186906635761,-0.016892781481146812,0.0030889969784766436
msci_materials_return,1442,L-ER,0.95,0.018444349989295006,-0.016892781481146812,0.001766856643371284
msci_materials_return,1442,ERNN,0.05,-0.015825020149350166,-0.016892781481146812,0.0010143732652068138
msci_materials_return,1442,ERNN,0.1,-0.00883894320577383,-0.016892781481146812,0.007248454261571169
msci_materials_return,1442,ERNN,0.5,0.0010019242763519287,-0.016892781481146812,0.00894735287874937
msci_materials_return,1442,ERNN,0.9,0.012975960969924927,-0.016892781481146812,0.002986874198541045
msci_materials_return,1442,ERNN,0.95,0.01842273771762848,-0.016892781481146812,0.0017657760763540864
msci_materials_return,1443,L-ER,0.05,-0.015256667509675026,-0.0026610582135617733,0.0006297804648056626
msci_materials_return,1443,L-ER,0.1,-0.011815957725048065,-0.0026610582135617733,0.0009154899162240326
msci_materials_return,1443,L-ER,0.5,-0.0007344576879404485,-0.0026610582135617733,0.0009633002337068319
msci_materials_return,1443,L-ER,0.9,0.010976324789226055,-0.0026610582135617733,0.0013637383235618472
msci_materials_return,1443,L-ER,0.95,0.015378113836050034,-0.0026610582135617733,0.0009019586141221225
msci_materials_return,1443,ERNN,0.05,-0.014631466940045357,-0.0026610582135617733,0.0005985204479657114
msci_materials_return,1443,ERNN,0.1,-0.013638007454574108,-0.0026610582135617733,0.0010976949706673622
msci_materials_return,1443,ERNN,0.5,0.0008370131254196167,-0.0026610582135617733,0.001749035669490695
msci_materials_return,1443,ERNN,0.9,0.008023977279663086,-0.0026610582135617733,0.0010685035958886147
msci_materials_return,1443,ERNN,0.95,0.015620484948158264,-0.0026610582135617733,0.0009140772162936628
msci_materials_return,1444,L-ER,0.05,-0.019204305484890938,-0.010145430453121662,0.0004529437574092299
msci_materials_return,1444,L-ER,0.1,-0.01394860353320837,-0.010145430453121662,0.0003803173021879047
msci_materials_return,1444,L-ER,0.5,-0.001552834641188383,-0.010145430453121662,0.004296298138797283
msci_materials_return,1444,L-ER,0.9,0.009455617517232895,-0.010145430453121662,0.0019601047970354557
msci_materials_return,1444,L-ER,0.95,0.015310105867683887,-0.010145430453121662,0.0012727768626064062
msci_materials_return,1444,ERNN,0.05,-0.016641946509480476,-0.010145430453121662,0.0003248258144594729
msci_materials_return,1444,ERNN,0.1,-0.012259324081242085,-0.010145430453121662,0.00021138937154319137
msci_materials_return,1444,ERNN,0.5,-0.0021790117025375366,-0.010145430453121662,0.003983209375292063
msci_materials_return,1444,ERNN,0.9,0.010821089148521423,-0.010145430453121662,0.0020966518204659224
msci_materials_return,1444,ERNN,0.95,0.015495505183935165,-0.010145430453121662,0.0012820467818528414
msci_materials_return,1445,L-ER,0.05,-0.0126804169267416,-0.0027557355351746082,0.0004962341045029461
msci_materials_return,1445,L-ER,0.1,-0.009256597608327866,-0.0027557355351746082,0.0006500862073153257
msci_materials_return,1445,L-ER,0.5,0.001139804138801992,-0.0027557355351746082,0.001947769895195961
msci_materials_return,1445,L-ER,0.9,0.012446756474673748,-0.0027557355351746082,0.001520249294117093
msci_materials_return,1445,L-ER,0.95,0.018003756180405617,-0.0027557355351746082,0.0010379746090620756
msci_materials_return,1445,ERNN,0.05,-0.016551857814192772,-0.0027557355351746082,0.0006898061255924404
msci_materials_return,1445,ERNN,0.1,-0.011779132299125195,-0.0027557355351746082,0.0009023396414704621
msci_materials_return,1445,ERNN,0.5,0.0034755170345306396,-0.0027557355351746082,0.003115626284852624
msci_materials_return,1445,ERNN,0.9,0.013269767165184021,-0.0027557355351746082,0.001602550270035863
msci_materials_return,1445,ERNN,0.95,0.014915280044078827,-0.0027557355351746082,0.0008835507906042039
